iat,len,diffLen,class
71000,152,65630,0
14000,40,65423,0
613000,40,65535,0
304000,40,65535,0
2003865000,52,65547,0
490000,52,65535,0
20000,40,65523,0
52000,366,65861,0
258000,40,65209,0
9492000,57,65552,0
48000,152,65630,0
12000,40,65423,0
482000,40,65535,0
299000,40,65535,0
2004425000,52,65547,0
449000,52,65535,0
21000,40,65523,0
51000,366,65861,0
490000,40,65209,0
9979000,57,65552,0
1000,152,65630,0
18000,40,65423,0
496000,40,65535,0
308000,40,65535,0
2003700000,52,65547,0
530000,52,65535,0
22000,40,65523,0
63000,366,65861,0
291000,40,65209,0
11093000,57,65552,0
28000,152,65630,0
18000,40,65423,0
555000,40,65535,0
376000,40,65535,0
2002657000,52,65547,0
515000,52,65535,0
20000,40,65523,0
53000,366,65861,0
333000,40,65209,0
9406000,57,65552,0
0,152,65630,0
23000,40,65423,0
533000,40,65535,0
360000,40,65535,0
2004342000,52,65547,0
474000,52,65535,0
21000,40,65523,0
78000,366,65861,0
294000,40,65209,0
10616000,57,65552,0
1000,152,65630,0
22000,40,65423,0
521000,40,65535,0
353000,40,65535,0
1987687000,52,65547,0
420000,52,65535,0
22000,40,65523,0
52000,366,65861,0
279000,40,65209,0
9265000,57,65552,0
34000,152,65630,0
11000,40,65423,0
502000,40,65535,0
315000,40,65535,0
2004402000,52,65547,0
449000,52,65535,0
21000,40,65523,0
60000,366,65861,0
319000,40,65209,0
8748000,57,65552,0
25000,152,65630,0
16000,40,65423,0
729000,40,65535,0
337000,40,65535,0
2004985000,52,65547,0
448000,52,65535,0
21000,40,65523,0
50000,366,65861,0
299000,40,65209,0
9922000,57,65552,0
14000,152,65630,0
12000,40,65423,0
473000,40,65535,0
443000,40,65535,0
2003804000,52,65547,0
509000,52,65535,0
28000,40,65523,0
93000,366,65861,0
452000,40,65209,0
9748000,57,65552,0
1000,152,65630,0
14000,40,65423,0
493000,40,65535,0
324000,40,65535,0
2004004000,52,65547,0
475000,52,65535,0
20000,40,65523,0
50000,366,65861,0
267000,40,65209,0
9621000,57,65552,0
42000,152,65630,0
11000,40,65423,0
476000,40,65535,0
300000,40,65535,0
2004272000,52,65547,0
343000,52,65535,0
20000,40,65523,0
51000,366,65861,0
269000,40,65209,0
11848000,57,65552,0
1000,152,65630,0
20000,40,65423,0
478000,40,65535,0
299000,40,65535,0
2002255000,52,65547,0
440000,52,65535,0
20000,40,65523,0
48000,366,65861,0
319000,40,65209,0
9230000,57,65552,0
13000,152,65630,0
23000,40,65423,0
490000,40,65535,0
319000,40,65535,0
2004586000,52,65547,0
428000,52,65535,0
17000,40,65523,0
59000,366,65861,0
283000,40,65209,0
8842000,57,65552,0
12000,152,65630,0
9000,40,65423,0
504000,40,65535,0
321000,40,65535,0
2005229000,52,65547,0
437000,52,65535,0
21000,40,65523,0
50000,366,65861,0
272000,40,65209,0
8958000,57,65552,0
14000,152,65630,0
10000,40,65423,0
477000,40,65535,0
317000,40,65535,0
2004955000,52,65547,0
380000,52,65535,0
21000,40,65523,0
52000,366,65861,0
284000,40,65209,0
9557000,57,65552,0
50000,152,65630,0
20000,40,65423,0
602000,40,65535,0
303000,40,65535,0
2004346000,52,65547,0
430000,52,65535,0
21000,40,65523,0
51000,366,65861,0
293000,40,65209,0
9172000,57,65552,0
16000,152,65630,0
11000,40,65423,0
549000,40,65535,0
305000,40,65535,0
2004726000,52,65547,0
494000,52,65535,0
35000,40,65523,0
97000,366,65861,0
360000,40,65209,0
9765000,57,65552,0
0,152,65630,0
19000,40,65423,0
637000,40,65535,0
398000,40,65535,0
2003803000,52,65547,0
488000,52,65535,0
20000,40,65523,0
61000,366,65861,0
466000,40,65209,0
9612000,57,65552,0
2000,152,65630,0
31000,40,65423,0
533000,40,65535,0
353000,40,65535,0
2003903000,52,65547,0
464000,52,65535,0
32000,40,65523,0
50000,366,65861,0
387000,40,65209,0
9106000,57,65552,0
25000,152,65630,0
12000,40,65423,0
505000,40,65535,0
382000,40,65535,0
2004768000,52,65547,0
497000,52,65535,0
20000,40,65523,0
50000,366,65861,0
274000,40,65209,0
9914000,57,65552,0
2000,152,65630,0
32000,40,65423,0
537000,40,65535,0
304000,40,65535,0
2004131000,52,65547,0
464000,52,65535,0
23000,40,65523,0
84000,366,65861,0
362000,40,65209,0
9148000,57,65552,0
1000,152,65630,0
19000,40,65423,0
559000,40,65535,0
321000,40,65535,0
2004276000,52,65547,0
473000,52,65535,0
21000,40,65523,0
62000,366,65861,0
295000,40,65209,0
9785000,57,65552,0
15000,152,65630,0
11000,40,65423,0
506000,40,65535,0
402000,40,65535,0
2004080000,52,65547,0
431000,52,65535,0
15000,40,65523,0
58000,366,65861,0
271000,40,65209,0
9113000,57,65552,0
1000,152,65630,0
19000,40,65423,0
516000,40,65535,0
342000,40,65535,0
2004782000,52,65547,0
362000,52,65535,0
20000,40,65523,0
56000,366,65861,0
318000,40,65209,0
10232000,57,65552,0
100000,152,65630,0
21000,40,65423,0
628000,40,65535,0
288000,40,65535,0
2003570000,52,65547,0
487000,52,65535,0
21000,40,65523,0
61000,366,65861,0
322000,40,65209,0
9090000,57,65552,0
78000,152,65630,0
12000,40,65423,0
443000,40,65535,0
265000,40,65535,0
2004698000,52,65547,0
440000,52,65535,0
20000,40,65523,0
42000,366,65861,0
316000,40,65209,0
8667000,57,65552,0
27000,152,65630,0
12000,40,65423,0
477000,40,65535,0
316000,40,65535,0
2005343000,52,65547,0
461000,52,65535,0
32000,40,65523,0
95000,366,65861,0
413000,40,65209,0
9280000,57,65552,0
20000,152,65630,0
16000,40,65423,0
495000,40,65535,0
268000,40,65535,0
2004381000,52,65547,0
496000,52,65535,0
34000,40,65523,0
97000,366,65861,0
321000,40,65209,0
9584000,57,65552,0
15000,152,65630,0
10000,40,65423,0
551000,40,65535,0
331000,40,65535,0
2004141000,52,65547,0
452000,52,65535,0
18000,40,65523,0
66000,366,65861,0
331000,40,65209,0
10462000,57,65552,0
1000,152,65630,0
31000,40,65423,0
529000,40,65535,0
433000,40,65535,0
2003316000,52,65547,0
453000,52,65535,0
17000,40,65523,0
55000,366,65861,0
491000,40,65209,0
9905000,57,65552,0
1000,152,65630,0
20000,40,65423,0
535000,40,65535,0
336000,40,65535,0
2003982000,52,65547,0
419000,52,65535,0
22000,40,65523,0
49000,366,65861,0
308000,40,65209,0
9773000,57,65552,0
15000,152,65630,0
10000,40,65423,0
492000,40,65535,0
344000,40,65535,0
2003807000,52,65547,0
437000,52,65535,0
19000,40,65523,0
50000,366,65861,0
386000,40,65209,0
8819000,57,65552,0
34000,152,65630,0
12000,40,65423,0
465000,40,65535,0
337000,40,65535,0
1989493000,52,65547,0
393000,52,65535,0
21000,40,65523,0
49000,366,65861,0
295000,40,65209,0
14972000,57,65552,0
28000,152,65630,0
12000,40,65423,0
525000,40,65535,0
303000,40,65535,0
2014593000,52,65547,0
452000,52,65535,0
18000,40,65523,0
49000,366,65861,0
353000,40,65209,0
9251000,57,65552,0
25000,152,65630,0
11000,40,65423,0
663000,40,65535,0
327000,40,65535,0
2004409000,52,65547,0
392000,52,65535,0
17000,40,65523,0
62000,366,65861,0
254000,40,65209,0
9053000,57,65552,0
43000,152,65630,0
19000,40,65423,0
545000,40,65535,0
346000,40,65535,0
2005408000,52,65547,0
468000,52,65535,0
22000,40,65523,0
64000,366,65861,0
304000,40,65209,0
9491000,57,65552,0
1000,152,65630,0
26000,40,65423,0
613000,40,65535,0
409000,40,65535,0
2003726000,52,65547,0
414000,52,65535,0
18000,40,65523,0
54000,366,65861,0
281000,40,65209,0
9128000,57,65552,0
33000,152,65630,0
13000,40,65423,0
530000,40,65535,0
352000,40,65535,0
2004658000,52,65547,0
454000,52,65535,0
17000,40,65523,0
50000,366,65861,0
298000,40,65209,0
9557000,57,65552,0
20000,152,65630,0
11000,40,65423,0
513000,40,65535,0
313000,40,65535,0
2004920000,52,65547,0
468000,52,65535,0
29000,40,65523,0
71000,366,65861,0
322000,40,65209,0
9042000,57,65552,0
1000,152,65630,0
26000,40,65423,0
615000,40,65535,0
341000,40,65535,0
2004138000,52,65547,0
508000,52,65535,0
33000,40,65523,0
93000,366,65861,0
351000,40,65209,0
9511000,57,65552,0
1000,152,65630,0
19000,40,65423,0
515000,40,65535,0
409000,40,65535,0
2004494000,52,65547,0
576000,52,65535,0
26000,40,65523,0
65000,366,65861,0
406000,40,65209,0
9156000,57,65552,0
37000,152,65630,0
15000,40,65423,0
596000,40,65535,0
347000,40,65535,0
2004320000,52,65547,0
429000,52,65535,0
26000,40,65523,0
61000,366,65861,0
293000,40,65209,0
9038000,57,65552,0
2000,152,65630,0
32000,40,65423,0
752000,40,65535,0
421000,40,65535,0
2004318000,52,65547,0
600000,52,65535,0
23000,40,65523,0
55000,366,65861,0
486000,40,65209,0
10017000,57,65552,0
1000,152,65630,0
36000,40,65423,0
546000,40,65535,0
333000,40,65535,0
2003514000,52,65547,0
343000,52,65535,0
20000,40,65523,0
51000,366,65861,0
260000,40,65209,0
9059000,57,65552,0
52000,152,65630,0
12000,40,65423,0
476000,40,65535,0
334000,40,65535,0
2004728000,52,65547,0
537000,52,65535,0
21000,40,65523,0
51000,366,65861,0
276000,40,65209,0
9441000,57,65552,0
21000,152,65630,0
16000,40,65423,0
514000,40,65535,0
399000,40,65535,0
2004392000,52,65547,0
411000,52,65535,0
23000,40,65523,0
64000,366,65861,0
296000,40,65209,0
9295000,57,65552,0
2000,152,65630,0
30000,40,65423,0
672000,40,65535,0
390000,40,65535,0
2004214000,52,65547,0
443000,52,65535,0
21000,40,65523,0
68000,366,65861,0
308000,40,65209,0
9378000,57,65552,0
34000,152,65630,0
13000,40,65423,0
498000,40,65535,0
316000,40,65535,0
2004813000,52,65547,0
483000,52,65535,0
27000,40,65523,0
74000,366,65861,0
334000,40,65209,0
9111000,57,65552,0
1000,152,65630,0
23000,40,65423,0
581000,40,65535,0
355000,40,65535,0
2004367000,52,65547,0
438000,52,65535,0
20000,40,65523,0
49000,366,65861,0
272000,40,65209,0
9126000,57,65552,0
15000,152,65630,0
9000,40,65423,0
490000,40,65535,0
310000,40,65535,0
2005202000,52,65547,0
587000,52,65535,0
22000,40,65523,0
86000,366,65861,0
375000,40,65209,0
10132000,57,65552,0
1000,152,65630,0
24000,40,65423,0
620000,40,65535,0
342000,40,65535,0
2003562000,52,65547,0
498000,52,65535,0
30000,40,65523,0
83000,366,65861,0
345000,40,65209,0
10189000,57,65552,0
1000,152,65630,0
27000,40,65423,0
918000,40,65535,0
403000,40,65535,0
2002995000,52,65547,0
567000,52,65535,0
27000,40,65523,0
69000,366,65861,0
273000,40,65209,0
10451000,57,65552,0
30000,152,65630,0
14000,40,65423,0
567000,40,65535,0
287000,40,65535,0
2002873000,52,65547,0
489000,52,65535,0
21000,40,65523,0
50000,366,65861,0
253000,40,65209,0
10183000,57,65552,0
26000,152,65630,0
11000,40,65423,0
494000,40,65535,0
241000,40,65535,0
2004050000,52,65547,0
585000,52,65535,0
26000,40,65523,0
54000,366,65861,0
398000,40,65209,0
9449000,57,65552,0
0,152,65630,0
34000,40,65423,0
559000,40,65535,0
396000,40,65535,0
2003868000,52,65547,0
502000,52,65535,0
22000,40,65523,0
55000,366,65861,0
345000,40,65209,0
9513000,57,65552,0
1000,152,65630,0
20000,40,65423,0
498000,40,65535,0
333000,40,65535,0
2004203000,52,65547,0
1160000,52,65535,0
21000,40,65523,0
48000,366,65861,0
357000,40,65209,0
9612000,57,65552,0
15000,152,65630,0
9000,40,65423,0
530000,40,65535,0
319000,40,65535,0
2003565000,52,65547,0
450000,52,65535,0
22000,40,65523,0
65000,366,65861,0
296000,40,65209,0
10346000,57,65552,0
1000,152,65630,0
19000,40,65423,0
537000,40,65535,0
300000,40,65535,0
2003550000,52,65547,0
3771000,52,65535,0
35000,40,65523,0
85000,366,65861,0
305000,40,65209,0
11048000,57,65552,0
10000,152,65630,0
42000,40,65423,0
476000,40,65535,0
310000,40,65535,0
2015050000,52,65547,0
495000,52,65535,0
16000,40,65523,0
48000,366,65861,0
321000,40,65209,0
9396000,57,65552,0
10000,152,65630,0
9000,40,65423,0
531000,40,65535,0
276000,40,65535,0
2004511000,52,65547,0
471000,52,65535,0
20000,40,65523,0
73000,366,65861,0
376000,40,65209,0
12341000,57,65552,0
29000,152,65630,0
11000,40,65423,0
499000,40,65535,0
340000,40,65535,0
2016958000,52,65547,0
506000,52,65535,0
19000,40,65523,0
42000,366,65861,0
503000,40,65209,0
10279000,57,65552,0
1000,152,65630,0
38000,40,65423,0
471000,40,65535,0
320000,40,65535,0
2003430000,52,65547,0
594000,52,65535,0
22000,40,65523,0
55000,366,65861,0
318000,40,65209,0
10464000,57,65552,0
0,152,65630,0
21000,40,65423,0
527000,40,65535,0
362000,40,65535,0
2003311000,52,65547,0
495000,52,65535,0
35000,40,65523,0
98000,366,65861,0
335000,40,65209,0
10348000,57,65552,0
27000,152,65630,0
12000,40,65423,0
515000,40,65535,0
326000,40,65535,0
2003329000,52,65547,0
514000,52,65535,0
19000,40,65523,0
51000,366,65861,0
264000,40,65209,0
10269000,57,65552,0
25000,152,65630,0
11000,40,65423,0
477000,40,65535,0
305000,40,65535,0
2003646000,52,65547,0
445000,52,65535,0
22000,40,65523,0
51000,366,65861,0
272000,40,65209,0
10145000,57,65552,0
49000,152,65630,0
12000,40,65423,0
486000,40,65535,0
255000,40,65535,0
2003799000,52,65547,0
490000,52,65535,0
22000,40,65523,0
51000,366,65861,0
276000,40,65209,0
9882000,57,65552,0
29000,152,65630,0
24000,40,65423,0
516000,40,65535,0
317000,40,65535,0
2003975000,52,65547,0
552000,52,65535,0
34000,40,65523,0
103000,366,65861,0
328000,40,65209,0
9889000,57,65552,0
0,152,65630,0
21000,40,65423,0
530000,40,65535,0
391000,40,65535,0
2003661000,52,65547,0
465000,52,65535,0
21000,40,65523,0
50000,366,65861,0
383000,40,65209,0
9997000,57,65552,0
14000,152,65630,0
9000,40,65423,0
648000,40,65535,0
316000,40,65535,0
2003771000,52,65547,0
426000,52,65535,0
15000,40,65523,0
52000,366,65861,0
411000,40,65209,0
8772000,57,65552,0
2000,152,65630,0
31000,40,65423,0
550000,40,65535,0
323000,40,65535,0
2005009000,52,65547,0
495000,52,65535,0
22000,40,65523,0
58000,366,65861,0
339000,40,65209,0
9946000,57,65552,0
1000,152,65630,0
20000,40,65423,0
561000,40,65535,0
346000,40,65535,0
2004325000,52,65547,0
538000,52,65535,0
29000,40,65523,0
90000,366,65861,0
390000,40,65209,0
9050000,57,65552,0
2000,152,65630,0
39000,40,65423,0
769000,40,65535,0
402000,40,65535,0
2003612000,52,65547,0
471000,52,65535,0
20000,40,65523,0
64000,366,65861,0
328000,40,65209,0
9558000,57,65552,0
37000,152,65630,0
11000,40,65423,0
474000,40,65535,0
257000,40,65535,0
2004275000,52,65547,0
405000,52,65535,0
15000,40,65523,0
73000,366,65861,0
320000,40,65209,0
9663000,57,65552,0
0,152,65630,0
28000,40,65423,0
500000,40,65535,0
344000,40,65535,0
2004333000,52,65547,0
518000,52,65535,0
22000,40,65523,0
66000,366,65861,0
295000,40,65209,0
9730000,57,65552,0
3000,152,65630,0
33000,40,65423,0
626000,40,65535,0
332000,40,65535,0
2004148000,52,65547,0
496000,52,65535,0
36000,40,65523,0
103000,366,65861,0
305000,40,65209,0
10393000,57,65552,0
18000,152,65630,0
11000,40,65423,0
661000,40,65535,0
1161000,40,65535,0
2002725000,52,65547,0
522000,52,65535,0
27000,40,65523,0
79000,366,65861,0
277000,40,65209,0
10634000,57,65552,0
1000,152,65630,0
24000,40,65423,0
575000,40,65535,0
345000,40,65535,0
2002408000,52,65547,0
421000,52,65535,0
18000,40,65523,0
50000,366,65861,0
284000,40,65209,0
9328000,57,65552,0
2000,152,65630,0
32000,40,65423,0
512000,40,65535,0
318000,40,65535,0
2004708000,52,65547,0
471000,52,65535,0
21000,40,65523,0
72000,366,65861,0
392000,40,65209,0
9251000,57,65552,0
1000,152,65630,0
20000,40,65423,0
515000,40,65535,0
315000,40,65535,0
2004495000,52,65547,0
417000,52,65535,0
20000,40,65523,0
63000,366,65861,0
288000,40,65209,0
9119000,57,65552,0
13000,152,65630,0
10000,40,65423,0
497000,40,65535,0
352000,40,65535,0
2005099000,52,65547,0
448000,52,65535,0
17000,40,65523,0
64000,366,65861,0
328000,40,65209,0
9721000,57,65552,0
1000,152,65630,0
17000,40,65423,0
521000,40,65535,0
349000,40,65535,0
2003896000,52,65547,0
421000,52,65535,0
19000,40,65523,0
49000,366,65861,0
258000,40,65209,0
8749000,57,65552,0
1000,152,65630,0
20000,40,65423,0
477000,40,65535,0
274000,40,65535,0
2005647000,52,65547,0
524000,52,65535,0
23000,40,65523,0
60000,366,65861,0
290000,40,65209,0
10780000,57,65552,0
1000,152,65630,0
23000,40,65423,0
551000,40,65535,0
364000,40,65535,0
2002682000,52,65547,0
469000,52,65535,0
20000,40,65523,0
65000,366,65861,0
290000,40,65209,0
9394000,57,65552,0
15000,152,65630,0
10000,40,65423,0
531000,40,65535,0
352000,40,65535,0
2004232000,52,65547,0
459000,52,65535,0
16000,40,65523,0
49000,366,65861,0
305000,40,65209,0
9483000,57,65552,0
32000,152,65630,0
9000,40,65423,0
528000,40,65535,0
317000,40,65535,0
2004450000,52,65547,0
1391000,52,65535,0
21000,40,65523,0
50000,366,65861,0
259000,40,65209,0
9528000,57,65552,0
1000,152,65630,0
19000,40,65423,0
678000,40,65535,0
348000,40,65535,0
2003301000,52,65547,0
550000,52,65535,0
18000,40,65523,0
64000,366,65861,0
323000,40,65209,0
9538000,57,65552,0
21000,152,65630,0
17000,40,65423,0
665000,40,65535,0
418000,40,65535,0
2003986000,52,65547,0
449000,52,65535,0
22000,40,65523,0
65000,366,65861,0
256000,40,65209,0
10211000,57,65552,0
38000,152,65630,0
21000,40,65423,0
630000,40,65535,0
333000,40,65535,0
2003509000,52,65547,0
382000,52,65535,0
18000,40,65523,0
49000,366,65861,0
291000,40,65209,0
9383000,57,65552,0
24000,152,65630,0
15000,40,65423,0
479000,40,65535,0
288000,40,65535,0
2004728000,52,65547,0
529000,52,65535,0
21000,40,65523,0
67000,366,65861,0
325000,40,65209,0
9659000,57,65552,0
1000,152,65630,0
20000,40,65423,0
489000,40,65535,0
298000,40,65535,0
2004184000,52,65547,0
426000,52,65535,0
21000,40,65523,0
61000,366,65861,0
309000,40,65209,0
9768000,57,65552,0
88000,152,65630,0
13000,40,65423,0
461000,40,65535,0
257000,40,65535,0
2004330000,52,65547,0
516000,52,65535,0
34000,40,65523,0
108000,366,65861,0
310000,40,65209,0
9412000,57,65552,0
0,152,65630,0
22000,40,65423,0
597000,40,65535,0
399000,40,65535,0
2004178000,52,65547,0
500000,52,65535,0
35000,40,65523,0
62000,366,65861,0
385000,40,65209,0
9130000,57,65552,0
0,152,65630,0
20000,40,65423,0
530000,40,65535,0
362000,40,65535,0
2004364000,52,65547,0
395000,52,65535,0
33000,40,65523,0
94000,366,65861,0
278000,40,65209,0
9555000,57,65552,0
1000,152,65630,0
41000,40,65423,0
505000,40,65535,0
287000,40,65535,0
2004310000,52,65547,0
425000,52,65535,0
33000,40,65523,0
104000,366,65861,0
315000,40,65209,0
9459000,57,65552,0
13000,152,65630,0
9000,40,65423,0
503000,40,65535,0
263000,40,65535,0
2004424000,52,65547,0
406000,52,65535,0
20000,40,65523,0
60000,366,65861,0
406000,40,65209,0
9698000,57,65552,0
33000,152,65630,0
11000,40,65423,0
503000,40,65535,0
284000,40,65535,0
2004318000,52,65547,0
564000,52,65535,0
36000,40,65523,0
99000,366,65861,0
262000,40,65209,0
9653000,57,65552,0
0,152,65630,0
21000,40,65423,0
531000,40,65535,0
274000,40,65535,0
2003963000,52,65547,0
386000,52,65535,0
30000,40,65523,0
69000,366,65861,0
287000,40,65209,0
9182000,57,65552,0
1000,152,65630,0
19000,40,65423,0
526000,40,65535,0
383000,40,65535,0
1989348000,52,65547,0
543000,52,65535,0
26000,40,65523,0
47000,366,65861,0
